"xx.Token","Exchange","Type","Symbol","Expiry","Strike","OpType","Token","Blank","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
102049681,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64200,"CE",49681,NA,"#RTD(""greekserver.rtdfunctions"",,""102049681 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049681 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049681 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049681 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049681 34 102"")/100"
102049682,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64200,"PE",49682,NA,"#RTD(""greekserver.rtdfunctions"",,""102049682 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049682 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049682 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049682 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049682 34 102"")/100"
102049683,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64300,"CE",49683,NA,"#RTD(""greekserver.rtdfunctions"",,""102049683 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049683 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049683 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049683 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049683 34 102"")/100"
102049684,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64300,"PE",49684,NA,"#RTD(""greekserver.rtdfunctions"",,""102049684 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049684 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049684 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049684 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049684 34 102"")/100"
102049685,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64400,"CE",49685,NA,"#RTD(""greekserver.rtdfunctions"",,""102049685 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049685 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049685 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049685 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049685 34 102"")/100"
102049686,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64400,"PE",49686,NA,"#RTD(""greekserver.rtdfunctions"",,""102049686 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049686 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049686 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049686 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049686 34 102"")/100"
102049687,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64500,"CE",49687,NA,"#RTD(""greekserver.rtdfunctions"",,""102049687 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049687 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049687 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049687 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049687 34 102"")/100"
102049688,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64500,"PE",49688,NA,"#RTD(""greekserver.rtdfunctions"",,""102049688 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049688 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049688 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049688 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049688 34 102"")/100"
102049689,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64600,"CE",49689,NA,"#RTD(""greekserver.rtdfunctions"",,""102049689 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049689 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049689 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049689 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049689 34 102"")/100"
102049690,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64600,"PE",49690,NA,"#RTD(""greekserver.rtdfunctions"",,""102049690 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049690 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049690 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049690 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049690 34 102"")/100"
102049691,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64700,"CE",49691,NA,"#RTD(""greekserver.rtdfunctions"",,""102049691 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049691 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049691 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049691 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049691 34 102"")/100"
102049692,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64700,"PE",49692,NA,"#RTD(""greekserver.rtdfunctions"",,""102049692 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049692 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049692 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049692 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049692 34 102"")/100"
102049693,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64800,"CE",49693,NA,"#RTD(""greekserver.rtdfunctions"",,""102049693 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049693 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049693 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049693 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049693 34 102"")/100"
102049694,"NSE","OPTIDX","BANKNIFTY","27-OCT-26",64800,"PE",49694,NA,"#RTD(""greekserver.rtdfunctions"",,""102049694 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102049694 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102049694 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102049694 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102049694 34 102"")/100"
